State,District,Year,Acerage,Yield,PRCP_Jun,PRCP_Jul,PRCP_Aug,PRCP_Sep,PRCP_Oct,PRCP_Nov,TMAX_Jun,TMAX_Jul,TMAX_Aug,TMAX_Sep,TMAX_Oct,TMAX_Nov,TMIN_Jun,TMIN_Jul,TMIN_Aug,TMIN_Sep,TMIN_Oct,TMIN_Nov,WIND_Jun,WIND_Jul,WIND_Aug,WIND_Sep,WIND_Oct,WIND_Nov,RH_Jun,RH_Jul,RH_Aug,RH_Sep,RH_Oct,RH_Nov,SRAD_Jun,SRAD_Jul,SRAD_Aug,SRAD_Sep,SRAD_Oct,SRAD_Nov,LAImax_Aug,LAImax_Jul,LAImax_Jun,LAImax_Nov,LAImax_Oct,LAImax_Sep,GPPsum_Aug,GPPsum_Jul,GPPsum_Jun,GPPsum_Nov,GPPsum_Oct,GPPsum_Sep
Maharashtra,Buldhana,2022,3.433000,1224.000000,113.814282,303.379871,124.731790,182.475540,105.707516,0.000000,36.844556,29.294208,30.600081,30.981026,31.170959,30.846910,25.406719,22.845617,23.077689,22.849678,20.103457,14.764208,1.364109,2.095585,1.298981,0.998248,0.750209,0.665429,48.973174,76.448219,72.546268,71.043618,59.385451,43.689627,663.223625,691.616665,693.611911,672.975344,694.116245,666.081942,3.182290,1.124654,0.316209,1.166408,1.444767,3.901153,103.405848,103.405848,103.405848,103.556582,77.554386,103.405848
Maharashtra,Buldhana,2023,3.860000,1185.000000,32.707486,284.775483,77.180104,185.967309,0.753800,71.679140,37.877011,30.647373,30.778081,31.081327,33.953588,31.252549,25.641955,23.389979,22.665699,22.530779,19.572597,17.277719,3.496143,3.299267,3.324412,2.813200,1.956784,1.754364,45.590470,72.635090,67.420800,68.682877,48.316651,52.100313,501.122067,352.761554,457.347007,425.925268,614.280207,476.676579,2.928314,0.464797,0.273713,1.187810,1.587294,3.798101,199.245992,91.955120,21.645528,98.927769,102.068859,164.834641
Maharashtra,Buldhana,2024,3.940000,1265.000000,168.207230,255.549820,197.634112,184.262246,93.947577,0.000000,36.274143,30.281507,30.483133,31.023620,33.045443,31.000254,25.141511,23.624533,23.285737,22.775048,21.980346,16.105345,3.416978,3.307421,2.841994,2.784431,1.789121,1.358874,54.453518,74.304656,74.146047,69.429606,58.108141,46.397973,557.144621,326.819379,405.788980,446.587907,547.267174,526.923180,3.541847,0.928177,0.411451,1.449955,1.987995,2.775252,172.166690,87.114016,28.553874,103.041076,148.925604,177.447929
Maharashtra,Buldhana,2025,4.315000,1120.000000,136.971073,195.698407,210.159479,215.360690,46.784097,5.133588,34.184863,30.000216,30.249470,30.087444,31.678191,29.971088,24.375180,23.169605,22.848537,22.035950,20.984556,14.763333,3.460577,3.627278,2.855507,1.224691,1.124780,0.865156,55.994637,71.639490,70.973796,67.495838,63.531438,50.466245,508.090941,368.741341,417.085482,419.789021,512.257326,519.069632,2.826383,0.965573,0.477648,1.302327,1.766305,2.923452,159.105292,110.545551,35.304122,143.342507,82.074865,171.400345
Maharashtra,Chandrapur,2021,0.800000,805.000000,236.186979,383.521468,183.164272,278.975773,40.750060,12.831416,36.486375,30.931111,31.420377,31.320338,32.515432,30.687254,24.198208,23.991450,23.867460,23.609979,21.519404,19.069825,1.519671,1.242784,1.134773,1.126997,0.848712,0.875300,61.532507,71.122802,71.485728,73.101057,59.860718,56.453594,506.361707,456.385061,476.649935,447.935771,560.475865,451.055713,2.756089,1.337354,0.738525,1.427869,1.873419,2.562881,151.194262,98.443911,29.739461,124.914286,117.322600,160.210890
Maharashtra,Chandrapur,2022,0.559000,939.000000,123.291707,717.974374,372.485435,256.194713,52.208236,0.000000,37.991513,29.795278,31.251714,31.457310,31.475126,30.161807,26.572142,23.768334,24.366833,24.107449,21.508460,15.505936,1.156435,1.772866,1.070537,0.854353,0.622185,0.508649,48.610144,78.515148,74.622427,73.372699,64.392312,50.465357,580.470665,582.820156,583.684761,564.373791,590.766214,579.211355,2.494262,0.999297,0.391452,1.161710,1.335480,2.147424,106.656206,106.656206,106.656206,106.891920,79.992155,106.656206
Maharashtra,Chandrapur,2023,0.610000,811.000000,98.274264,566.584347,208.854145,297.820241,6.040905,10.271837,38.602870,31.319533,31.411303,31.197872,33.537985,31.133279,26.428022,24.206165,23.663187,23.532787,20.474134,17.952162,3.192409,3.041887,3.026835,2.474905,1.802405,1.590028,47.220021,73.310904,69.675394,72.232091,52.824519,54.623493,500.875718,368.354877,471.191190,405.235506,614.766953,477.697599,2.758548,0.893560,0.458665,1.078806,1.681499,2.723653,165.129742,89.337588,15.849883,97.086300,106.714169,153.590749
Maharashtra,Chandrapur,2024,0.607000,865.000000,135.102588,744.275129,248.070121,209.792577,38.132042,0.444307,37.737255,30.804405,31.376369,31.826351,33.381528,30.731014,26.186260,24.006825,23.972022,23.768150,22.904990,16.394197,3.108411,2.980726,2.515676,2.630460,1.685724,1.362057,51.793278,75.916154,75.028490,70.743717,61.072085,50.316431,559.114755,341.614975,419.087925,460.206176,555.008656,519.231115,1.571897,1.132904,0.476230,1.498478,2.022248,2.380913,130.819321,88.733607,24.835246,100.744731,145.062763,157.862998
Maharashtra,Chandrapur,2025,0.552000,784.000000,178.469400,523.925968,344.300497,349.516763,92.389823,5.139679,35.183363,30.378620,31.244859,30.989555,31.661412,30.233412,25.187394,23.763966,23.848249,23.179470,22.133594,15.589646,3.226120,3.214090,2.549821,0.994579,0.963238,0.539700,56.087760,74.500638,72.127204,68.895516,68.644198,53.024258,498.034141,378.848743,408.044457,441.758240,480.319050,503.996081,2.355855,0.923888,0.447307,2.019204,2.228923,1.804567,149.437705,93.760890,33.179742,151.541803,91.809602,147.169438
Maharashtra,Hingoli,2021,2.200000,1220.000000,206.338982,267.465802,149.132994,293.595375,76.145987,6.604211,35.487598,30.539452,30.827546,30.707608,32.352468,30.939508,23.543778,23.422397,22.883444,22.717083,20.551441,18.701502,1.839567,1.700534,1.595584,1.660220,1.089579,1.196590,59.902418,69.281457,71.088725,72.320884,56.192599,52.742230,528.221139,469.703865,473.124864,441.948290,575.813218,449.690070,3.328711,1.812754,0.629426,1.240581,1.691881,2.993779,156.493272,113.402737,37.300564,108.414554,112.825187,144.545583
Maharashtra,Hingoli,2022,2.123000,1205.000000,112.499808,499.441489,122.884586,175.042373,110.665230,0.000000,36.337576,29.076302,30.935896,30.903667,30.964024,30.916936,25.281085,22.937403,23.407089,22.870035,20.275436,15.243047,1.352343,2.054870,1.282829,0.969861,0.747365,0.713476,50.331769,77.854435,71.672487,71.098847,61.070993,44.262664,607.604066,613.719419,633.129645,612.701562,633.371598,611.347471,2.474732,0.752017,0.376211,1.123778,1.411552,3.198489,106.335495,106.335495,106.335495,109.711045,79.751621,106.335495
Maharashtra,Hingoli,2023,2.440000,1090.000000,33.831931,392.425627,80.584014,202.452148,1.893685,65.946778,37.785866,30.658655,31.159137,31.057295,33.719409,31.365274,25.504194,23.389132,22.766305,22.681964,19.803423,17.875359,3.562275,3.359280,3.391322,2.847058,1.993461,1.754205,46.375791,72.687833,66.694815,69.460378,49.199400,53.097623,509.724389,354.342942,475.785357,419.907296,614.080622,479.790079,2.711996,0.470139,0.368959,1.125370,1.485535,3.506408,195.089503,98.023646,23.433319,101.086766,106.825356,157.444439
Maharashtra,Hingoli,2024,2.194000,1124.000000,131.745107,271.926962,146.273753,242.958982,38.062816,0.000135,36.085700,30.396987,30.902084,30.927575,33.090090,31.052743,25.134664,23.444639,23.447384,22.802121,22.225485,16.302970,3.414881,3.267201,2.814771,2.744997,1.812825,1.413902,56.648723,74.120358,73.598805,70.380017,59.137652,47.772012,553.079184,330.536362,413.397840,451.263639,550.239581,530.304120,3.028727,0.901152,0.475466,1.343463,1.632945,2.340045,159.789318,96.666862,35.894609,99.662641,145.075421,174.065651
Maharashtra,Hingoli,2025,2.506000,1080.000000,115.359492,205.470294,332.687976,319.816710,69.877354,4.022721,34.104087,30.280743,30.219736,30.212192,31.676515,30.238242,24.364570,23.211755,22.970259,22.231974,21.480572,15.062730,3.480175,3.631234,2.810503,1.168535,1.105734,0.764846,57.366709,71.315778,72.423954,69.251192,65.776905,51.332961,498.239943,368.419028,403.118127,411.834180,503.647773,525.152822,2.448032,1.113214,0.570278,1.303114,1.451685,2.765078,157.002368,121.116190,45.312814,150.444751,123.602095,157.838080
Maharashtra,Jalgaon,2021,0.200000,1018.000000,113.246995,139.607551,154.045550,365.208395,93.635834,16.856415,35.719169,30.690078,30.453262,30.797820,32.511390,30.757093,24.163358,24.057236,22.887054,23.028623,20.600760,17.837839,2.154612,2.288926,1.809440,1.651594,1.172439,1.318628,58.501150,68.827550,71.905255,74.043518,56.817668,49.619427,555.125803,464.836648,432.443703,426.862840,571.933903,460.609945,1.828527,0.689632,0.383325,1.807763,3.446810,3.065882,155.691352,79.233524,29.902470,138.635227,139.031418,154.082787
Maharashtra,Jalgaon,2022,0.175000,1143.000000,96.555220,301.212934,136.957819,220.510358,102.291786,0.000000,37.150352,29.815226,30.671091,31.317922,31.529096,30.729237,25.441004,23.035858,23.197908,23.034363,19.916337,14.641718,1.731731,2.259323,1.380448,1.149300,0.885102,0.713996,48.059597,74.657650,72.052849,69.825601,56.728164,42.815197,700.965307,735.203031,712.385975,694.055816,723.074876,701.123675,2.413090,0.988725,0.386624,1.331266,2.051246,3.536224,91.830527,91.830527,91.830527,91.830527,68.872895,91.830527
Maharashtra,Jalgaon,2023,0.150000,947.000000,39.488464,276.020323,67.774718,269.549275,0.228486,54.254056,37.143998,30.696725,30.633789,31.206288,34.230434,31.464683,25.310254,23.465380,22.836123,22.663302,19.893935,17.436800,3.505333,3.385658,3.300962,2.757330,1.964898,1.874885,47.230718,72.281860,67.805916,68.446801,48.767279,51.473901,499.105470,361.067797,440.297495,430.716945,610.144115,475.185133,1.632818,0.510323,0.266728,1.498079,2.053868,2.900919,165.258125,76.346760,20.301008,112.478665,119.432594,158.003562
Maharashtra,Jalgaon,2024,0.151000,1007.000000,179.475805,272.082679,231.342939,190.827208,118.596375,0.000000,36.528029,30.412272,30.291021,31.021218,33.069086,30.994973,25.302411,23.860536,23.263215,22.851944,21.964271,15.865941,3.314249,3.300203,2.875227,2.732369,1.786666,1.378769,52.246197,74.606487,74.152418,69.950422,58.052142,45.385357,563.177615,325.346496,390.991903,433.976315,545.014636,520.327856,2.657217,0.909097,0.416087,1.708856,2.460724,2.534342,151.097379,68.179432,26.301204,103.841024,163.311354,179.796286
Maharashtra,Jalgaon,2025,0.308000,916.000000,138.674366,131.180496,237.207430,240.969741,58.761307,13.332924,34.027640,30.259052,30.583244,30.254479,31.625662,29.623579,24.361895,23.313412,23.059156,22.174588,20.803639,14.587386,3.408497,3.661408,2.833808,1.360227,1.165773,0.815182,56.146864,70.775033,69.644590,66.789837,63.089629,52.503150,520.611709,386.584680,430.962039,428.743885,511.598627,510.946802,2.615118,1.015723,0.415028,1.336431,2.405831,3.332017,141.134885,95.048625,29.307556,143.163670,85.136857,184.034129
Maharashtra,Jalna,2021,1.700000,1015.000000,197.447202,231.973571,162.707123,375.975949,105.607238,7.891308,34.863899,30.168287,30.283467,30.181632,32.023642,30.642388,23.148607,23.156801,22.294464,22.193529,19.969368,18.308981,1.979757,1.976485,1.669568,1.719927,1.095878,1.270345,59.525329,68.822493,71.113072,73.083685,56.457720,53.018222,540.691199,470.802226,461.318315,438.373142,577.328012,450.387113,2.722412,0.974939,0.581628,1.400820,1.961622,3.157740,154.070006,89.528597,37.567643,116.150425,117.367975,149.397481
Maharashtra,Jalna,2022,1.902000,1165.000000,114.663060,277.836788,80.984636,203.261336,122.042358,0.000000,35.934530,29.016389,30.379818,30.237832,30.446936,30.582644,24.664024,22.409941,22.539811,22.134471,19.447835,14.466449,1.555384,2.188517,1.415956,1.030482,0.756103,0.699820,50.006691,76.032380,71.125910,71.245914,60.413331,43.988794,674.278225,691.915063,704.399783,672.737162,707.372669,685.608356,2.861693,0.998623,0.441123,1.263380,1.633989,3.895394,109.797271,109.797271,109.797271,111.683855,82.347953,109.797271
Maharashtra,Jalna,2023,1.850000,925.000000,35.541292,212.464764,63.952810,184.048842,0.431948,55.801748,37.318080,30.275565,30.870948,31.039055,33.892644,31.394931,25.018020,22.929871,22.243551,22.125839,19.409035,17.678741,3.650678,3.556372,3.523905,3.002967,2.072715,1.975766,46.735035,72.244879,65.650698,67.258243,47.471604,51.647232,513.557893,350.997994,471.796895,438.001444,610.590921,478.668068,3.006340,0.573984,0.365190,1.256289,1.853441,4.110049,192.764135,76.479480,26.047504,101.775161,110.333971,164.220089
Maharashtra,Jalna,2024,1.883000,1065.000000,169.451508,215.838654,165.398291,240.375185,91.201509,0.000000,35.207417,29.989290,30.460642,30.462386,32.530951,30.651294,24.520842,23.357472,23.073392,22.285953,21.722294,15.889925,3.549992,3.493864,2.975081,2.853691,1.908331,1.546495,56.371967,73.936932,72.936418,69.755524,59.445110,46.787392,541.709074,330.821370,415.897359,445.900346,543.465324,528.767801,3.662951,0.919111,0.495770,1.483489,1.887309,2.791065,165.060214,74.727656,32.107226,106.946818,151.479939,189.297174
Maharashtra,Jalna,2025,1.999000,1100.000000,88.437697,211.188749,204.316102,277.470387,85.412170,4.473807,33.217580,30.016462,29.737946,29.625101,31.569995,29.755534,23.770882,22.894930,22.443630,21.499843,20.874760,14.587295,3.636032,3.790484,2.888886,1.284152,1.187390,0.725199,57.647698,70.841498,71.595677,68.040746,64.168792,52.454757,506.327917,370.696856,402.146923,412.929735,511.593042,522.805749,3.067391,1.111683,0.647919,1.249352,1.682831,3.432941,159.106550,103.676938,46.374276,142.772010,115.883750,179.551405
Maharashtra,Latur,2021,4.200000,1145.000000,194.704963,259.924225,178.643437,349.180901,89.376117,25.439825,34.426788,30.114809,30.588462,30.284253,32.057864,30.879067,22.732378,22.419289,22.222765,21.821772,20.333931,19.128703,2.102008,1.884727,1.720627,1.856624,1.128171,1.246862,59.154818,68.355008,68.816123,71.187605,56.496907,55.707119,541.694313,468.651640,485.604158,456.609552,576.546988,436.300766,2.852356,1.452808,0.678304,0.979997,1.304865,2.356931,151.526270,110.249199,41.626901,90.579835,98.868955,144.926446
Maharashtra,Latur,2022,4.069000,1110.000000,174.776239,398.138302,113.504010,238.774870,142.208640,0.000000,35.303360,29.013649,30.430812,30.443627,30.542602,31.000366,24.658736,22.433368,22.747205,22.376781,20.382769,15.907219,1.466498,2.246373,1.454800,1.043362,0.799011,0.761327,52.965846,75.474457,71.318047,71.056090,62.512321,45.983741,657.296409,672.358883,677.292922,650.888358,675.454416,644.959351,2.023474,0.793551,0.399721,0.850776,1.110537,2.466858,106.307198,106.307198,106.307198,105.039242,79.730399,106.307198
Maharashtra,Latur,2023,4.600000,1025.000000,65.345377,314.049937,34.127237,210.816383,21.645687,29.376343,37.236093,30.075676,31.276504,30.969207,33.553723,31.412601,24.918650,22.792575,22.441730,22.347925,19.964446,18.651743,3.706473,3.714542,3.516973,3.108213,2.164291,2.021955,46.737652,72.340632,65.023197,68.393818,50.107631,55.063550,524.559707,349.666126,494.272892,440.283248,607.845145,480.092199,2.165335,0.550564,0.450477,0.955585,1.296487,2.641111,171.602006,89.343251,28.461992,98.328964,99.910972,153.107133
Maharashtra,Latur,2024,4.692000,1182.000000,194.767958,251.322439,149.498847,223.173019,89.405464,0.256802,34.407143,29.933719,30.783131,30.630228,32.602097,31.139563,24.117777,22.970130,23.058562,22.332811,21.991110,16.863468,3.584953,3.576882,2.965347,2.974396,1.933052,1.560113,59.387505,73.049827,72.182628,69.014381,60.062455,48.347862,524.762236,340.356146,433.392184,462.184928,538.928939,533.744717,3.050257,1.261548,0.455162,1.049895,1.337549,2.144998,148.179698,86.240365,39.836724,91.146405,132.078378,158.320823
Maharashtra,Latur,2025,4.356000,1015.000000,94.970041,156.841819,364.462141,347.843007,115.734255,1.121850,32.852465,30.438896,29.757004,29.691888,31.594505,30.234867,23.643741,22.891930,22.518731,21.874514,21.367302,15.538289,3.669091,4.009076,2.954498,1.258883,1.185462,0.956408,59.411128,68.392803,72.063339,69.268881,66.394597,51.414595,498.087093,369.958622,398.031039,413.641505,501.242820,534.938795,2.304268,1.331321,0.668698,1.070346,1.152892,2.298216,155.235150,108.430115,55.796140,140.836347,110.867696,155.204722
Maharashtra,Nagpur,2021,0.900000,814.000000,239.394553,322.262788,173.406377,305.301957,25.719234,4.577752,36.388014,30.854118,30.929223,31.028327,32.129418,29.957390,24.052915,24.048321,23.634864,23.457705,20.776486,17.463871,1.635210,1.469618,1.372447,1.266635,1.026423,0.968140,61.117586,71.831789,73.089756,74.656513,58.134692,52.132613,508.185255,451.891475,449.703957,440.076668,575.026560,459.035215,2.840998,1.571788,0.744925,1.222979,1.934712,2.444060,151.268345,94.843538,32.729376,109.839106,111.439948,157.160629
Maharashtra,Nagpur,2022,0.762000,955.000000,134.255947,626.450199,422.162963,299.494013,105.825436,0.000000,38.122842,30.093830,30.803771,30.983395,31.101706,29.249670,25.807346,23.543584,23.691545,23.295739,20.019661,13.808744,1.237056,1.850476,1.157259,0.930518,0.692824,0.573703,46.711230,77.820082,74.933097,73.200478,60.700889,48.185898,618.484874,632.955414,636.031347,613.357122,630.329684,646.116828,2.316321,1.108479,0.380401,1.159018,1.530149,2.613972,98.931011,98.931011,98.931011,98.931011,74.198258,98.931011
Maharashtra,Nagpur,2023,0.770000,815.000000,132.034544,411.816945,183.680632,309.991742,8.573214,25.554016,38.066138,31.434206,30.849598,31.100845,33.183135,30.437685,25.923083,24.120275,23.281756,23.227093,19.531655,16.554192,3.201056,2.941731,3.058557,2.451960,1.763276,1.474181,48.462822,74.170013,70.411010,71.815905,49.479546,52.111306,482.879266,395.040104,451.790519,411.781031,611.444486,469.416735,2.376561,1.133015,0.405164,1.168147,1.630372,2.911847,170.759303,90.898095,19.078677,95.415140,102.709889,146.803490
Maharashtra,Nagpur,2024,0.787000,1000.000000,123.337576,539.884935,236.069977,206.164156,21.091230,0.070264,37.574425,30.655618,30.750180,31.477149,33.059535,30.288292,25.956380,24.093665,23.715298,23.570432,22.135794,15.435100,3.138261,2.946247,2.526323,2.613552,1.733858,1.297073,53.009723,76.834723,76.392352,71.643778,60.067076,49.182640,556.157886,352.132004,395.689492,434.557982,550.708163,509.899940,2.338963,1.026095,0.498476,1.155776,1.851940,2.447997,141.749224,92.374541,25.148340,86.024584,140.602177,153.268403
Maharashtra,Nagpur,2025,0.725000,754.000000,116.258681,484.481657,252.140226,245.751414,64.565427,7.287247,35.208714,29.784073,31.085394,30.804128,31.070794,29.195891,25.110099,23.600021,23.767360,23.146986,21.499228,14.381279,3.252203,3.110090,2.546552,1.001231,0.902016,0.480893,55.168209,76.077368,72.378223,69.194552,68.840301,52.988725,504.085630,374.651069,422.959724,441.282931,484.371871,494.878623,2.590081,0.790703,0.433187,1.860626,2.429727,2.550358,153.810564,100.528578,31.181062,146.519048,87.872222,148.228686
Maharashtra,Nanded,2021,4.200000,1210.000000,249.412485,391.183929,206.699728,371.479317,67.968373,16.394438,35.688077,30.682868,31.118538,30.911189,32.472647,31.012452,23.627753,23.361648,23.128864,22.729372,20.916486,19.048667,1.785693,1.585956,1.455966,1.531253,1.019415,1.078534,60.023271,69.476895,70.377471,71.969325,57.029680,54.368304,526.682900,466.701562,477.341636,450.714336,573.020175,445.286490,2.969506,1.438956,0.564853,1.199644,1.604515,2.634589,146.701218,114.559218,35.740214,107.490759,108.959931,152.789790
Maharashtra,Nanded,2022,4.264000,1185.000000,170.722145,745.816743,139.518039,233.027776,110.640803,0.000000,36.595284,29.281357,30.991690,31.092339,31.064138,30.905942,25.544890,23.064059,23.406933,23.050305,20.632314,15.595191,1.364891,2.055033,1.384683,1.024358,0.800982,0.752303,50.611660,77.320601,71.280563,70.777308,62.063389,45.943952,584.903246,587.934933,601.046185,575.216034,599.946615,580.828005,2.188837,0.696801,0.398070,1.033279,1.404526,2.806264,107.035354,107.035354,107.035354,107.698689,80.276516,107.035354
Maharashtra,Nanded,2023,4.030000,1095.000000,46.405180,611.605246,97.976741,250.858182,8.871840,44.462329,38.081294,30.699525,31.562635,31.159407,33.668399,31.365527,25.831511,23.502406,23.056057,22.957292,20.189658,18.434727,3.530646,3.446290,3.400681,2.969128,2.050912,1.839966,46.262666,73.023932,66.285042,70.099639,50.502031,54.805551,517.070569,355.700037,489.245617,424.573009,616.018882,479.592098,2.312304,0.459623,0.387448,1.016168,1.644696,3.000046,177.280632,92.383288,20.065396,98.179266,108.063923,161.262075
Maharashtra,Nanded,2024,3.746000,1103.000000,158.928616,348.328398,171.670818,276.729544,36.789230,0.210146,36.507590,30.597613,31.221560,31.308304,33.359175,31.248532,25.354882,23.491810,23.588816,23.071913,22.529169,16.662135,3.384911,3.330998,2.840397,2.830550,1.768384,1.422465,55.305258,73.420385,73.414315,70.019859,59.187480,48.390880,554.503687,340.045994,423.540244,459.038214,552.210063,527.675391,2.899710,1.147383,0.479790,1.244122,1.610847,2.417580,148.106924,92.114058,33.409416,93.234285,141.387686,170.962130
Maharashtra,Nanded,2025,4.356000,980.000000,144.249039,218.024767,443.834545,355.744406,97.683592,3.756608,34.260983,30.665436,30.544250,30.468895,31.840041,30.451263,24.577508,23.433376,23.193021,22.434154,21.750873,15.584084,3.513055,3.673623,2.822153,1.163941,1.101759,0.853692,57.737637,70.298216,71.948000,68.930928,66.780463,51.437175,494.439728,369.103488,407.547557,421.440907,496.900264,524.942446,2.733786,1.586405,0.595772,1.248877,1.351897,2.513472,152.591623,108.884478,42.316353,142.240028,116.986762,154.730348
Maharashtra,Nashik,2021,0.900000,1025.000000,151.349315,275.789866,181.356789,373.387550,87.765333,32.103403,33.371068,29.503282,29.431447,29.737377,32.003534,30.690190,23.470709,23.415370,22.337122,22.381879,19.999154,18.350726,2.758726,3.107226,2.444843,2.248807,1.339308,1.655132,64.772760,72.716731,74.516908,76.495249,57.507058,52.802899,544.330922,460.545708,434.248388,414.659252,574.810009,454.930239,2.366707,0.809495,0.699459,0.894712,1.455529,2.323798,162.840865,106.103786,58.298077,84.580349,92.991406,141.334195
Maharashtra,Nashik,2022,0.919000,1106.000000,142.064024,524.925961,235.797509,336.719922,131.479156,0.000000,33.946673,28.436775,28.766542,29.489943,30.492530,30.368197,23.804252,22.479993,22.153771,22.089503,19.686099,15.041826,1.705496,2.502793,1.678602,1.234217,0.934272,0.842014,55.533276,77.965481,75.814487,73.568039,60.375075,44.864574,708.967743,737.948026,735.696709,708.531216,734.437069,714.095772,4.408534,0.988041,0.541166,0.681971,1.016286,2.955048,81.586058,81.586058,81.586058,82.712320,61.189543,81.586058
Maharashtra,Nashik,2023,1.060000,940.000000,95.100428,333.233988,86.125665,248.920617,5.504240,28.565308,35.410707,29.917777,30.754466,31.190332,34.146775,31.892604,24.895592,23.357854,23.042893,22.857826,20.697037,18.431417,3.754936,3.917019,3.605406,3.202780,2.214223,2.129767,52.604131,73.499001,67.516079,68.622523,50.131427,52.082873,511.266435,350.683936,450.205117,435.138382,603.884177,479.114722,1.978365,0.742188,0.525000,0.864784,1.104026,2.074940,190.035697,97.208834,58.071454,76.219050,83.496995,148.509856
Maharashtra,Nashik,2024,1.058000,1015.000000,139.669379,353.141938,413.965558,209.561500,146.977325,0.000000,34.187183,29.395544,29.669636,30.203577,32.549721,31.120426,24.394180,23.433155,23.047775,22.432839,21.888130,16.325173,3.731622,3.840055,3.125939,3.134386,2.044866,1.693456,58.526793,75.883666,74.977965,70.332502,60.318043,46.282594,536.120724,310.915500,383.415049,437.255814,540.025710,527.394738,2.085757,2.050781,0.733053,0.942728,1.027163,2.890144,167.962019,93.887380,53.807632,84.955288,112.885757,155.150481
Maharashtra,Nashik,2025,0.856000,1011.000000,270.932351,278.946683,240.717394,344.985151,109.192576,7.910015,32.020720,29.451286,29.372050,29.290163,31.425196,29.595550,23.697683,23.184023,22.648793,21.860363,21.046330,15.100397,3.812420,4.044799,3.148440,1.580142,1.336281,0.813341,62.081092,73.349784,72.824566,69.468455,64.511900,51.489456,496.586412,376.786546,409.446740,398.328732,504.445145,524.158797,2.313161,0.856731,0.652043,0.860337,1.013041,1.531971,154.813401,124.793329,67.405709,111.913822,92.861478,141.184675
Maharashtra,Parbhani,2021,2.400000,1200.000000,220.977997,305.565479,156.655567,361.616870,84.676083,10.261176,35.282505,30.560504,30.876412,30.671850,32.350475,31.017502,23.365483,23.320057,22.758485,22.461473,20.482064,18.854215,1.800229,1.653759,1.499308,1.582736,0.946034,1.076158,59.320386,68.695938,69.991968,71.788448,56.267190,53.524595,540.286763,467.077260,476.204548,448.128307,579.056777,447.168918,2.832170,1.239685,0.725614,1.255264,1.701969,2.898235,156.085714,103.647731,44.921962,107.520795,111.357349,151.478677
Maharashtra,Parbhani,2022,2.260000,1190.000000,145.788333,401.339939,77.448094,176.561411,108.509600,0.000000,36.173595,29.188226,30.930377,30.843014,30.897219,31.125848,25.076020,22.750202,23.096385,22.624344,20.282202,15.362111,1.441168,2.106028,1.387979,0.972391,0.735264,0.705917,50.514175,76.110766,70.178773,70.096683,61.130012,44.073183,630.690253,653.009730,656.941902,632.801272,660.129163,634.591072,3.016510,0.881248,0.488504,1.091938,1.424303,3.609351,103.860253,103.860253,103.860253,107.683021,77.895190,103.860253
Maharashtra,Parbhani,2023,2.480000,1080.000000,41.634851,301.860233,64.319665,193.193087,3.363586,58.328876,37.675235,30.612943,31.349354,31.150516,33.739138,31.481827,25.430640,23.279359,22.755319,22.659708,19.961743,18.296947,3.529759,3.468977,3.405746,2.918028,2.036598,1.854182,46.535342,71.794066,65.727517,68.751645,50.070598,54.042165,518.336403,351.083648,486.080346,433.786096,612.278629,482.149983,2.903581,0.623260,0.425000,1.129181,1.729140,3.540239,195.134162,85.925876,28.266696,102.480009,110.682229,161.207756
Maharashtra,Parbhani,2024,2.280000,1175.000000,154.152233,264.478646,152.029224,272.595216,40.776999,0.002286,35.788192,30.396914,31.060694,31.003488,33.171567,31.142550,24.945298,23.516823,23.462822,22.773164,22.257704,16.417415,3.416731,3.242542,2.807996,2.722244,1.760206,1.372081,56.282460,73.895237,72.787162,69.668991,58.171982,47.167034,549.224712,333.826152,423.794402,455.951908,551.263822,530.482877,3.350093,1.064107,0.545161,1.387471,1.619613,2.519038,163.889996,84.378524,38.561862,99.668555,144.349767,186.287117
Maharashtra,Parbhani,2025,2.565000,1050.000000,81.967666,218.198656,301.812446,334.905099,89.274252,5.345739,33.846220,30.558427,30.241209,30.142037,31.748527,30.327206,24.235705,23.185469,22.935073,22.213999,21.405024,15.283131,3.481364,3.670841,2.791224,1.172265,1.166499,0.973022,57.186514,69.144958,71.807872,68.803015,64.763446,50.977605,503.899401,371.458679,401.078619,415.691366,509.098221,526.703597,2.750894,1.183483,0.659330,1.212669,1.332535,3.129930,160.702359,109.836699,53.618144,142.067603,117.612654,168.138452
Maharashtra,Pune,2021,0.400000,1036.000000,215.503600,318.368097,102.738182,196.737357,110.761028,40.269310,31.579866,28.414750,28.817684,28.982642,31.270930,30.383026,22.029143,22.093266,21.358732,21.448204,19.611874,18.872543,2.688070,2.916543,2.301035,2.326050,1.304029,1.679666,68.799486,75.010197,74.344510,75.765241,58.285416,57.291555,522.351502,452.304460,451.690667,435.080894,583.624715,449.196124,1.641343,1.577987,1.730860,1.795852,1.952740,2.211720,123.686130,111.560559,96.900152,104.616001,112.841705,142.384361
